30,3,10,30
33,3,6,9,12,15,18,21,24,27,30,33,37,40,43,46,49,52,55,58,61,64,67,70,73,76,79,82,85,88,91,94,97,100
24,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
21,3,9,12,15,18,21,24,27,30,33,42,45,52,66,99
36,3,21,24,30,33,36,42,46,52,57,72,99
31,21,24,30,31,33,36
39,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
