30,10,20,30,40,50,60,70,80,90,100
33,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48
24,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48
21,3,6,9,12,15,18,21,24,27,30,33
36,3,6,9,12,15,18,21,24,27,30,33,36
31,3,6,9,12,15,18,21,24,27,30,31,33,36
39,3,6,9,12,15,18,21,24,27,30,31,33,36,39
