30,10,20,30,40,50,60,70,80,90,100
33,21,24,27,30,33,36,39
24,21,24,27,30,33,36,39
21,21,24,27,30,33,36,39
36,21,24,27,30,33,36,39
31,21,24,27,30,31,33,36,39
39,21,24,27,30,31,33,36,39,41
