30,30,60,90
12,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96
45,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96,99
24,12,24,30,45,100
6,6,12,18,24,30,36,42,45,48,54,60,66,72,78,84,90,96
31,6,12,24,30,31,45,66
60,6,12,24,30,31,36,45,48,60,68
