30,30
12,2,6,12,20,30,42,56,72,90
45,12,30,45,57,66,72,75
24,12,15,24,30,45,48,60,72,75
6,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96,99
31,6,7,12,13,24,25,30,31,45,46
60,6,12,15,24,30,31,45,60,75,90
