30,3,5,6,9,10,12,15,18,20,21,24,25,27,30,33,35,36,39,40,42,45,48,50,51,54,55,57,60,63,65,66,69,70,72,75,78,80,81,84,85,87,90,93,95,96,99,100
31,30,31,32,33,34,35,36,37,38,39
33,30,31,32,33,34,35,36,37,38,39
24,24,30,31,33
21,21,23,24,30,31,33,34,40
36,21,24,30,31,33,36
39,21,24,30,31,33,36,39
