30,15,30,45,60,75,90
31,30,31,32,33,34,35,36,37,38,39
33,30,31,32,33,34,35,36,37,38,39
24,3,12,13,15,21,23,24,30,31,32,33,34,35,36,37,38,39,40,42,43,51,53,63,73,83,93
21,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
36,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
39,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
