30,30,60,90
31,30,31,32,33,34
12,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
45,12,26,30,31,45,49
24,12,15,24,30,31,45,62,90
6,6,12,18,24,30,31,45
60,6,12,18,24,30,31,36,42,45,48,54,60,66,72,78,84,90,96
