30,6,12,18,24,30
31,30,31
33,30,31,32,33,34,35,36,37,38,39
24,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
21,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
36,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
39,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
