30,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
31,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
33,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
24,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
21,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
36,21,24,30,31,33,36
39,21,24,30,31,33,36,39
