30,10,20,30,40,50,60,70,80,90,100
31,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
33,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
24,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
21,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
36,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
39,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
