30,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96,99
31,30,31,32,33,34,35,36,37,38,39
33,30,31,32,33,34,35,36,37,38,39
24,3,6,9,12,15,18,21,24,27,30,31,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96,99
21,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
36,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
39,21,24,27,30,31,33,36,39
