30,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100
33,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
24,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
21,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
36,3,4,6,8,9,12,15,16,18,20,21,24,27,28,30,32,33,36,39,40,42,44,45,47,48,51,54,55,57,59,60,63,66,67,69,71,72,75,78,79,81,82,83,84,86,87,90,93,94,96,98,99
31,3,4,6,8,9,12,15,16,18,20,21,24,27,28,30,31,32,33,36,39,40,42,44,45,48,51,52,54,56,57,60,63,64,66,68,69,72,75,78,81,82,83,84,87,88,90,92,93,96,99,100
39,3,4,6,8,9,12,15,16,18,20,21,24,27,28,30,31,32,33,36,39,40,42,44,45,48,51,52,54,56,57,60,63,64,66,68,69,72,75,76,78,80,81,83,84,87,88,90,92,93,96,99,100
