30,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,38,39
33,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
24,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
21,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
36,3,4,6,8,9,12,15,16,18,20,21,24,27,28,30,32,33,36,39,40,42,45,48,51,54,57,60,63,64,66,68,72,73,75,76,80,81,84,87,88,90,92,93,96,99,100
31,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
39,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
