30,10,20,30,40,50,60,70,80,90,100
33,3,10,13,20,23,30,33,40,43,50,53,60,63,70,73,80,83,90,93,100
24,3,6,9,12,15,18,21,24,27,30,33
21,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96,99
36,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96,99
31,3,6,9,12,15,18,21,24,27,30,31,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96
39,1,3,6,9,11,12,15,18,21,24,27,30,31,33,36,39,41,42,45,48,51,54,57,60,61,63,66,69,71,72,75,78,81,84,87,90,91,93,96,99
